,asin,title,overall,vote,verified,reviewTime,reviewerID,style,reviewerName,reviewText,summary,unixReviewTime,image
4094,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 27, 2014",A1N2ODB4V5A1DJ,{'Style Name:': ' 5 Color'},THOMAS GUTHRIE,get tired of one color...change it,Five Stars,1414368000,
4095,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"10 27, 2014",A2B7PI67XG8VHN,{'Style Name:': ' 5 Color'},Melissa,"The employee this was purchased for is very pleased with the keyboard.  The characters are large, and the fact that the keyboard is backlit is quite helpful with the vision difficulties.  The colors change very easily, and you can adjust the brightness as well.  Another plus to the keyboard is that all the number and funtion keys are in exactly the same postion as the original keyboard.",Great Keyboard For Those With Vision Issues,1414368000,
4096,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"10 26, 2014",A2OXP2D8U1WOU3,{'Style:': ' 3 Color'},Robin Osborne,"Easy to see, but limited extra functionality such as media control, and browser launching. Touch is a little mushy for my taste.","Not perfect, but a good buy",1414281600,
4097,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"10 25, 2014",A2F3P96LPJXV6Y,{'Style:': ' 3 Color'},Amazon Customer,"Keys are not sensitive enough, I have to press them hard to type accurately.",Three Stars,1414195200,
4098,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 24, 2014",A1F2KPNCE2F24C,{'Style:': ' 3 Color'},A. Schen,"This keyboard is awesome. It has functioned perfectly for a year of medium-heavy use. It does have it's own feel, so if you are locked into the feel of a standard keyboard then you might want to keep looking. I'm just very happy with it, and I don't think you can beat the price for a decent illuminated keyboard.",Awesome Keyboard for and Awesome Price,1414108800,
4099,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,,True,"10 23, 2014",ABQWMANK4AR63,{'Style:': ' 3 Color'},JDThird,"I'm previewing Windows 10, and the really nice LED USB keyboard I had been using for some odd reason was totally unusable with it.  So I started looking for alternatives, since I don't like the fluorescent lights in my office, so I have them removed from the fixtures.  So it's nice to have an illuminated keyboard for cloudy days, or in the winter when the days are shorter and there's less ambient light.

I liked the fact that this had three colors, but oddly enough, there's no off option short of unplugging it.  I use a Thinkpad Yoga tablet computer, so I have this plugged into a USB 3 docking station, not directly into the computer.  Since that's always on, this is lit all the time.  I would've liked to have seen the color cycle selector also include an ""off"" option.

The LED clear parts for the lettering was really bad, lots of striations so there's a lot of lines in the letters, it's not just one smooth, consistent glow unless you're directly over it looking straight down.

The space bar is a bit below the level of the back edge of the front curved palm rest - which is a horrible design since every time I hit the space bar, the joint on my thumb hits that plastic.  After a while of fast touch typing, it begins to get a bit sore and annoying.

The LED's for num lock, caps lock, and scroll lock are very, very recessed in the case, so you can barely even see the indicator lights unless you're directly above looking down. Right now, with it on my desk in a ""normal"" position in front of me, even in a dark room with no sun out (pre-dawn) and no lights in my office I can barely tell the num lock is on from my typing position.

Key travel is a bit mushy, but not so much so that it would have impacted my rating had there been no other problems.

All told, this was returned very, very quickly.  I had used it long enough to write this review and then set up the return to Amazon right after that.  Oddly enough, the replacement unit I chose was also an Azio, which earned four stars.  So it's not necessarily a problem with the company and their products overall, just this one keyboard that I really couldn't stand.",Bad rise in palmrest means banging the thumb joint on it every time you hit the space bar,1414022400,
4100,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 22, 2014",ABJWJOYBE3GXU,{'Style Name:': ' 5 Color'},JimMetcalf,Lighting is helpful!  Touch is good and feels responsive.  A great keyboard at a very reasonable price!,Touch is good and feels responsive,1413936000,
4101,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 21, 2014",A2SJDIJZXS89KT,{'Style:': ' 3 Color'},Tara,Still working great many months later  :-),Five Stars,1413849600,
4102,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 20, 2014",A24OK7N1958U7G,{'Style:': ' 3 Color'},Cathy bollinger,I love this keyboard. I have bought 3 of them so I never run out. I can actually see the keys and I like the way it lights up. The keyboard works just fine.,I love this keyboard,1413763200,
4103,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"10 20, 2014",A1UZ2MQ5FBH7GA,{'Style:': ' 3 Color'},peroxyd,Inexpensive and works well. I dislike the loud clicks though. The back lighting is pretty nice.,I dislike the loud clicks though,1413763200,
4104,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"10 19, 2014",A2ZVYF3TC0EAF6,{'Style:': ' 3 Color'},PJ,Non-uniform key pressure.  Too many typing mistakes.,Three Stars,1413676800,
4105,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 18, 2014",A3F8IYRHQ8T3R5,{'Style:': ' 3 Color'},Eagle_eye7,"It is  as described. Works fine without a problem.  Color keyboard is easy to see in low light and dark,",Works fine without a problem,1413590400,
4106,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,,True,"10 17, 2014",ALRXM29R46P1N,{'Style:': ' 3 Color'},Just Another Customer,Sent it back,NOT FOR A GOOD TYPIST,1413504000,
4107,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"10 17, 2014",A39K4Y0BCGW1WZ,{'Style:': ' 3 Color'},SIRam,Excellent,Five Stars,1413504000,
4108,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"10 16, 2014",A1BHVCW42SKVJ6,{'Style:': ' 3 Color'},sandra g.,Great keyboard--love the light-up keys.,Four Stars,1413417600,
4109,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"10 14, 2014",A1YHRDTC0GGQI4,{'Style:': ' 3 Color'},Wolfman1953,I made the mistake of replacing my old one with another brand. These work very well for the price. (Enough that my wife appropriated mine. So I had to get 2.),Very good for the price.,1413244800,
4110,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,False,"10 14, 2014",A3EL3YALU15ZHM,{'Style:': ' 3 Color'},DJ Bryce,Works as advertised...wish the keys had a little softer feel as you press down on them...feels cheap.,I Can See The Keys Again!,1413244800,
4111,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 11, 2014",AU6J8DBCY76U6,{'Style Name:': ' 5 Color'},James Fennell,"really like the size of the keys, the backlight, and how the keys are flush with each other. very satisfied",really like the size of the keys,1412985600,
4112,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"10 11, 2014",A2PHV1O12DPWY9,{'Style:': ' 3 Color'},Ray Ray,"I can't recall if I'd commented on this keyboard when I first received it. If I did I most likely gave it a good review. The 3 stars I give it now is generous. The problem is that when you type and you press some of the keys at the slightest angle they don't go down, you pretty much have to press straight down, so when you're on a roll typing quick this stops you in your tracks. Love the backlight feature but that's about it. Never had a keyboard that the keys didn't go down unless you hit them at the right angle. Not all of them do this but some do. I myself would try another brand the next time.",If I did I most likely gave it a good review. The 3 stars I give it now ...,1412985600,
4113,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,,True,"10 10, 2014",AN73VQ17FZVJ8,{'Style:': ' 3 Color'},MJK,"Keys don't away press all the way down. not for the light touch typer.

Update 4/23/15  shift key causes backspace and a 4 to show up.# 1 key on tenkey pad does not work.",0 stars,1412899200,
4114,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"10 10, 2014",A39OJBBVBRCSFK,{'Style Name:': ' 5 Color'},GOGGLES,"BEST KEYBOARD FOR ANYONE WITH VISUAL PROBLEMS.  IT GENUINELY ALLOWS FOR FINE TUNING TO MANY DIFFERENT COLORS AND SHADES.  THE KEYS ARE A BIT OVERLY SENSITIVE, BUT THAT IMPROVES WITH PRACTICE.",LIGHTNING KEYBOARD,1412899200,
4115,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,,True,"10 9, 2014",A2GF2AILNJYTDR,{'Style:': ' 3 Color'},Jackson Roykirk,The keys started to be hard to press after a couple months and some keys typed the wrong character. The lights worked great but what good are lights when the keyboard doesn't work. It was a bad mistake to make the keys from the same plastic as the posts that they sit on. It causes scoring.  Every engineer should know that basic thing. I was just a mechanic and I knew it.,Dont waste the money,1412812800,
4116,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 9, 2014",A1XE66028OU059,{'Style:': ' 3 Color'},M. Ritchie,Bought two and nice to be able to see the keyboard anytime. Day or night.,Five Stars,1412812800,
4117,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"10 7, 2014",A2LAKX37PVFHGB,{'Style:': ' 3 Color'},Mommateeh,"Not too big, not too small, glows when you want it to with a push of a button, in nice colors. You can turn it off in the day. Keys are set a little different than traditional keyboards.  But I like the big keys, so it doesn't matter.  Keys are a bit stiff though.",Glows when you want it to with a push of a button,1412640000,
4118,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 6, 2014",A3ADD5K8MQRUHW,{'Style:': ' 3 Color'},S. Olsen,Works good and the backlit colors look cool.  You can't miss the letters as they are huge!,Five Stars,1412553600,
4119,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"10 5, 2014",A2XROBUNSPB8YN,{'Style:': ' 3 Color'},Jose,Thanks.,Five Stars,1412467200,
4120,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"10 5, 2014",A15SBQBIC7J30X,{'Style:': ' 3 Color'},Amazon Customer,"My husband loves the big print and the back light, but it would be nice to be able to turn the light down or off when not in use.",Keyboard nice but wish it had on/off switch,1412467200,
4121,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"10 4, 2014",A14KC76YW42J1J,{'Style:': ' 3 Color'},BKeen,lights work great but the key action is a bit stiff/slow,Three Stars,1412380800,
4122,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"10 4, 2014",A36EA1M8V6GNPG,{'Style:': ' 3 Color'},Kelly_Que,"I LOVE this keyboard! My husband has a gaming keyboard that lights up and I wanted one too. This little baby is a gem at $24.99! (His was 3x the cost as it had a lot of gaming features). I bought one for myself as I wanted a keyboard that lit up to make the letters easier to see  when I am typing in the dark. I periodically change the colors between the purple, blue, and red,; a nice function. My husband's light up keyboard is only blue. I have had this keyboard for 2 years and have not had any problems with it.

I subsequently purchased a keyboard for my in-laws. They don't have the best eye sight and had trouble typing.  not only is it helpful that the keyboard lights up, but the large print is a great benefit to them. The letters are twice the size of a normal keyboard, making it way easier to see. Now they are fighting over who uses the desktop instead of the laptop.

I would highly recommend this keyboard for anyone that wants to see the letters a little easier, has poor eye sight, is elderly, likes colors, likes to type in low light/dark, or pretty much anybody!",BUY THIS NOW!!!!!!!!!!!,1412380800,
4123,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"10 4, 2014",A1U1JDQNWJLPHT,{'Style:': ' 3 Color'},Johnathan B.,"l.e.d. illumination is excellent i like being able to switch between three colors, as for typing is not the greatest the keys are spaced awkwardly for that as there about one and a half the size bigger than usual keys. Good for gamers though using this is nice for the bigger keys as you won't slip off the keys while in heavy use in a game and again the lights are fantastic.",Good for gaming awkward for  extensive typing.,1412380800,
4124,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"10 3, 2014",A1KNHHYHMYH2ZA,{'Style:': ' 3 Color'},J. Britain,Buttons are a little stiff and it doesn't dim when the computer is asleep. The color is very vivid. All around pretty good for price.,Glowing,1412294400,
4125,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 29, 2014",A2TKGYLN1LZYXM,{'Style:': ' 3 Color'},Miro,Great keyboard for the price.,Five Stars,1411948800,
4126,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"09 28, 2014",A16RZ5TO9L4Y4N,{'Style:': ' 3 Color'},Greg Sowell,Still working so better than the Rosewill I had tho the keys are getting a little hard to press.,Three Stars,1411862400,
4127,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,False,"09 28, 2014",AS01TGK50PGU1,{'Style:': ' 3 Color'},Mackey Chandler,Works well but paint on space bar had a hole worn in a few weeks where my thumb hits it - lights shine through. Put black electrical tape on it.,Keys painted not cast solid color,1411862400,
4128,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 27, 2014",A3M44LO8CX4K03,{'Style:': ' 3 Color'},superthaix,Works perfect. Feels good. Great value. Looks extremely cool. The lighted keys are fantastic.,Extremely cool !,1411776000,
4129,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"09 23, 2014",A1QZZ676CI0YJ8,{'Style:': ' 3 Color'},Jimz,backlight is not bright enough,Three Stars,1411430400,
4130,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"09 23, 2014",A12H6LZYN1I2L3,{'Style:': ' 3 Color'},Johnson,"Keys bind up for a terrible typing experience. - I bought 3 of these for my daughters and I.  All three are binding up after less than 3 months of use making it impossible to type on them without constantly missing letters.  I've already switched back to my old keyboard.
The product was replaced by the manufacturer, the new keyboards are performing acceptably.",Updated: Replacement Keyboards,1411430400,
4131,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 22, 2014",A19PYFQ904UFIK,{'Style:': ' 3 Color'},Sharon G. Wolfe,bought this mainly for my husband who has trouble seeing a regular keyboard.  not only does the larger letters help him but the back light on the keyboard helps him too..........thumbs up!,bought this mainly for my husband who has trouble seeing ...,1411344000,
4132,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 22, 2014",A27R3DQH46X093,{'Style:': ' 3 Color'},ductfanman,great,Five Stars,1411344000,
4133,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,2.0,,True,"09 20, 2014",A2V4REDK8QXAP0,{'Style:': ' 3 Color'},O. Riley,Liked the size of the fonts but the keys kept sticking and felt cheap.  Ponied up the cash for a Logitech wireless one instead.,Liked the size of the fonts but the keys kept ...,1411171200,
4134,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"09 18, 2014",A1DGATE3Q7O627,{'Style:': ' 3 Color'},Christopher Levell,"Same issue as others -- the keys have problems when I type. I don't find that they actually stick, rather they need to be pushed straight down from the middle of the key. If you are closer to an edge or using your pinkies on far keys they don't always go down. Even writing this review on the keyboard, they keys are working but just about every word has a key that doesn't go down smoothly. So even when typing slowly it is distracting. I do really like the backlight and the large letters, but I will be buying a different keyboard.",I do really like the backlight and the large letters,1410998400,
4135,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 17, 2014",A2TA4BPT2Y6S05,{'Style Name:': ' 5 Color'},ron s,this keyboard is great. you just can't beat it,Five Stars,1410912000,
4136,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 17, 2014",A1VAKZS40U8WKV,{'Style:': ' 3 Color'},Fixxer,"I love this keyboard.  I've been using it for a few months now and it works great!  The large keys are easy to see, with the back light it's even better in a dark room.  You can pick from three colors for the lighting.  It's a great price as well.","Great Value!  Easy to read, perfect for a dark room or those who need reading glasses. A recommened buy.",1410912000,
4137,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 16, 2014",AYLHQYF7OCSU5,{'Style Name:': ' 5 Color'},B Ardell Young,"Replaced a ICANSEEYOU keyboard (which caused no problems and has been moved to a second computer)with this keyboard because of the back light feature. First keyboard had key that would not work but Amazon's refund/replacement policy handled that problem with extreme ease and speed.

This is a great keyboard that is a perfect fit on a desk. It also has a one-touch key that allows user to change between five back light colors.

It has all the function keys of other keyboards and would highly recommend it.",GREAT KEYBOARD,1410825600,
4138,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 16, 2014",A848B33W5EMA1,{'Style:': ' 3 Color'},Cheshire,Husband and kids love it. The kids like to change the key colors.,Great.,1410825600,
4139,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,2.0,,True,"09 14, 2014",A6IRHB0YXBNAE,{'Style:': ' 3 Color'},Duffer,"I love the back light, but the keys are stiff and hard to type with.  I would not recommend it.",I love the back light,1410652800,
4140,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 13, 2014",A18VL0BUFAGAUQ,{'Style:': ' 3 Color'},Joseph Reeves,This is the best one Ive owned. I have 2 and love them.,Five Stars,1410566400,
4141,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,,True,"09 13, 2014",A1QNBN1F2L3ZVJ,{'Style:': ' 3 Color'},hfdjr,"Don't buy this! The lighting element burns out after only 3 months, and Amazon won't do anything about it.  If you want to ""rent""  by spending $20 every three months, then go ahead and buy.",Don't buy this! The lighting element burns out after ...,1410566400,
4142,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 12, 2014",A3LT14L5CPESV,{'Style:': ' 3 Color'},Robo man,"You do have to get used to it first. I like the layout, although I used a larger keyboard for so long I have to keep looking down to hit the right keys. It really lights up! And the letters and numbers are big and bold. With the push of a button it changes from blue, to red, to purple. Works great for gaming too.",I like the layout,1410480000,
4143,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"09 10, 2014",A27JFWRR739YT0,{'Style:': ' 3 Color'},Janet G,"love the keyboard...only problm is keyboard refuses to type if you """"switch users"" on computer",Three Stars,1410307200,
4144,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"09 10, 2014",AZXI2GPCEKYML,{'Style:': ' 3 Color'},M. W.,"First the pros.
a. The font on the keys is large and easy to see, even sans glasses.
b. The colors are good and are not so bright that they are annoying.
c. If you turn the backlight off, it stays off even after a reboot.
d. The hot keys are handy.

The cons:
1. The action of the keys is, frankly, poor. It takes a deliberate effort to ensure that the press of the keys is sufficient.
2. The ""dip"" in the keys could be deeper to keep your fingers in place. (although this might be an issue for the lettering).

Perhaps the action will free up in time. If not... I'd not buy another.",A good idea with less than adequate execution.,1410307200,
4145,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,2,False,"09 9, 2014",A2ZH9ZCX3V8XSQ,{'Style:': ' 3 Color'},bluediamond,"If you really have vision problems, this is for you. I don't, so I decided to return it and got another Azio keyboard. I just liked that they lit up, but you could land a plane by these keyboard lights! So if you really have vision issues, or need to see in the dark, then this will definitely work for you. Be warned, this keyboard is enormous. So just make sure it's what you need. Azio has another one that still lights up, but is not so bright or big, which is what I got to replace this one. It's a great keyboard, just not what I wanted. The Azio prism is 2nd one I ordered, and it's much more what I was looking for.  Also note that this keyboard is NOT a scissor mechanism. It is membrane with shorter keys. I know that matters for some. It was a bit louder to type than what I'm used to.",Good if you really have vision issues,1410220800,
4146,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 9, 2014",A1LBVMU3Y41RVN,{'Style:': ' 3 Color'},sasoun,"Great product, I really like this keyboard. The only problem is the colors. I didn't like blue and red colors. White color in
Bakelite keyboards are the best color. Overall it's a great product.","Great product, I really like this keyboard",1410220800,
4147,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 8, 2014",A3CO612PC6TRSB,{'Style:': ' 3 Color'},Balaji Natarajan,using for more than 2 years. backlit keyboard is extremely helpful even in mid to low light. 0 key on Num pad lost its friction it seems but overall its good,using for more than 2 years. backlit keyboard is ...,1410134400,
4148,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,False,"09 8, 2014",A2VXWQ2M6QAO38,{'Style:': ' 3 Color'},Ed,Couple keys stick a bit but other wise works great. I always have it dark in the computer room. Have 2 lite keyboards. best thing I ever bought.,Couple keys stick a bit but other wise works great. I always have it dark in the computer ...,1410134400,
4149,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,2.0,,True,"09 5, 2014",A19L6EW0AW9V80,{'Style:': ' 3 Color'},Cabbit,"Bought as a replacement for family member that likes to work in low light.  The lights are fine with three color modes, but several keys were sticky or did not register a keystroke.  I get that the price was low, but it's a keyboard.  The primary function should be what works well, not the secondary (lights).  Only used one of them, but based on what I've seen I would not recommend.",Didn't work as well as expected...,1409875200,
4150,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 4, 2014",ATH5M48YWOM7W,{'Style:': ' 3 Color'},Donald J. Wawrzyniak,Better than expected.  Nice big numbers/letters for wife with vision problems and backlighting is great,Five Stars,1409788800,
4151,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 4, 2014",A31KQIPOEJM3ZN,{'Style Name:': ' 5 Color'},Riklaa,"Since I have vision problems the large lighted print keys are a real help.  The keyboard is fairly quiet, whereas the one it replaced was noisier.  I really like this keyboard.  ----  Riklaa",I really like this keyboard,1409788800,
4152,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 3, 2014",A1BLEP8EBACXKC,{'Style Name:': ' 5 Color'},gtrman1263,i biought this to replace the broken ivation that i had .. the ivations light is more even but this one is just as good and more colors... the keys are a little small i hit the capslock key a lot but i think thats because im not used to it yet for me being legally blind its great because of the large print ..you can shut the light off just hold the color switch down for about three seconds and the light goes off.. the dimmer i think is a silly idea but it works well...great for the price,the ivations light is more even but this one is just as good and more colors,1409702400,
4153,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"09 3, 2014",A2UGCLWKF2DTK6,{'Style Name:': ' 5 Color'},Pete,"I ordered two of these keyboards. The first, had keys that ""stuck"" and were hard to press. I found myself missing a lot of keys when typing. Not good for a programmer. I returned it to Amazon and bought another from a third-party seller. That one seemed fine, until around 30 - 45 days and keys started sticking again. I called Azio customer support and the rep told me that there was a bad batch of keyboards manufactured that had keys that were molded .5 - 1mm off spec. He did an advanced replacement for me and the new keyboard seems much more fluid than either of the old. Impressively, in the box with the advanced replacement was a prepaid return label, a card thanking me for my business, and a roll of Smarties candy. This was better support than I've received from the majority of manufacturers out there. Now on to the keyboard.

The keyboard itself is decent. Not as solidly built as a MS Sidewinder or eluminX, but sturdier than a logitech K120. It has a similar form factor to the sidewinder, and if I didn't know any better, I may call it a Sidewinder ""clone"" at 1/3 the price. The surface of the keyboard (not the keys) is a rubberized material, as found on some mice these days. Not sure if it adds any traction, but does get shiny in spots from the oils in my fingertips.  Not a big deal. There are nipples on the F, ,J, and 5 (keypad) keys for those proper typists out there. I don't use the macro keys so can't comment on those, but the keyboard works fine in MacOS otherwise. I don't find myself having any difficulty with typing, but I'm used to the likes of laptop-ish eluminX and non-standard Sidewinder keyboards.

The illumination is awesome. The large print keys are awesome also, Who'd have ever guessed to make letters that fill the size of the key instead of tiny print in the upper left corner? Not everyone is a 20 year old Californian with perfect vision and a state mandated tribal armband tattoo. These keys are visible, and dimmable via the dial in the upper right. Cyan or Yellow works well during the day for extra visibility, and red or purple or any other color for night.

The only thing ""weird"" about the keys is that on keys with a caps function (E.g., 8 *, or 5 %), the caps character is at the bottom of the key instead of the top. When typing in a drunken or otherwise impaired stupor, I find myself second-guessing sometimes ... ""Wait, do I hold shift for a curly brace or square bracket?? I can't remember!!""

I just tried out the media keys in MacOS and the following work for iTunes: play/pause, vol +/-, skip back, skip fwd, and mute. Shortcuts and macros don't seem to work out of the box. Not sure if there is software or configuration required.

All in all this keyboard is worth the price I think. I'll update in 30-45 days and see how the keys hold up and if they start to stick at all. But for right now they're smooth.

UPDATE: 10/28/2014
Still no issues. The replacement is still going strong. I've played a little Skyrim with it and it works fine, of course, I'm no Korean Starcraft player executing 180 moves per minute.","Good Keyboard, Excellent Customer Service",1409702400,
4154,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"09 2, 2014",A1JMICP8ZPPJIL,{'Style Name:': ' 5 Color'},Amazon Customer,"I love the large, glow in the dark  keys and options as to colors andbrightness of the light",Great Keyboard,1409616000,
